,Source,Place,Rating,Jumlah review,Type,Address,description,Komentar,Kota
134,https://www.google.com/maps/place/Pura+Goa+Lawah/data=!4m6!3m5!1s0x2dd212002b27b8a9:0x64d9703162191aad!8m2!3d-8.5515731!4d115.4688279!16s%2Fg%2F11g9swjzff?authuser=0&hl=id&rclk=1,Pura Goa Lawah,"4,7",(4.034),Tujuan Wisata,"CFX9+9GG, Jl. Raya Goa Lawah",Pura dengan gua kelelawar,"""tempat wisata sekaligus tempat suci yang membuat hati ini damai.""",Bali
135,https://www.google.com/maps/place/Sky+Swing+Bali/data=!4m6!3m5!1s0x2dd223a6933ecbd3:0x52f66b6c17a0f26c!8m2!3d-8.4610653!4d115.2369787!16s%2Fg%2F11h0ty_dbz?authuser=0&hl=id&rclk=1,Sky Swing Bali,"4,5",(83),Tujuan Wisata,Jl. Dewi Saraswati No.9,None,"""Tempat wisata baru yg menarik""",Bali
136,https://www.google.com/maps/place/Bedugul+Bali/data=!4m6!3m5!1s0x2dd189733eb730a3:0xf9e3caa4b52d5d14!8m2!3d-8.2820064!4d115.1652541!16s%2Fm%2F05f3xks?authuser=0&hl=id&rclk=1,Bedugul Bali,"4,8",(487),Tujuan Wisata,P598+54R,None,"""Wisata favorit tempat sejuk""",Bali
137,https://www.google.com/maps/place/Museum+Pasifika+Bali/data=!4m6!3m5!1s0x2dd241bee15fb345:0x36c6dce41ae717e7!8m2!3d-8.8001117!4d115.2307077!16s%2Fm%2F0gk_1dh?authuser=0&hl=id&rclk=1,Museum Pasifika Bali,"4,4",(371),Tujuan Wisata,Complex Bali Tourism Development Corporation (BTDC) Area Block P,Kumpulan beragam seni Asia Pasifik,"""new experience, wisata lain selain pantai, recommended""",Bali
138,https://www.google.com/maps/place/Tanah+Wuk/data=!4m6!3m5!1s0x2dd2234411d995f5:0x7d2ddd7b7278116a!8m2!3d-8.4745676!4d115.2057216!16s%2Fg%2F11cly8jc7_?authuser=0&hl=id&rclk=1,Tanah Wuk,"4,1",(218),Tujuan Wisata,None,None,None,Bali
139,https://www.google.com/maps/place/Museum+Puri+Lukisan/data=!4m6!3m5!1s0x2dd23d6aac844e31:0x1cf8abb996ec8402!8m2!3d-8.5052035!4d115.2602709!16s%2Fm%2F053p5q2?authuser=0&hl=id&rclk=1,Museum Puri Lukisan,"4,3",(1.308),Tujuan Wisata,Jl. Raya Ubud,Museum yg terkenal akan karya seni Bali,"""Menambah wawasan seni di daerah wisata Ubud""",Bali
140,https://www.google.com/maps/place/Museum+Subak/data=!4m6!3m5!1s0x2dd23a52875eff3f:0x85e1a14c34a27a3b!8m2!3d-8.5453051!4d115.1380888!16s%2Fg%2F11c52rkgb8?authuser=0&hl=id&rclk=1,Museum Subak,"4,2",(326),Tujuan Wisata,Jl. Gatot Subroto No.5b,None,"""Merupakan tempat wisata edukasi tentang sistem pertanian yg ada di Bali.""",Bali
141,https://www.google.com/maps/place/Bali+Bird+Walks/data=!4m6!3m5!1s0x2dd23d157b4b36f5:0xdc0fb83d33356612!8m2!3d-8.5081572!4d115.2477457!16s%2Fg%2F1pzr95_hv?authuser=0&hl=id&rclk=1,Bali Bird Walks,"4,5",(21),Tujuan Wisata,"F6RX+P3Q, Jl. Penestanan Kelod",None,None,Bali
142,https://www.google.com/maps/place/My+Swing+Bali/data=!4m6!3m5!1s0x2dd23d6e2b4325eb:0xa3bb604d666c72e5!8m2!3d-8.4931824!4d115.2404207!16s%2Fg%2F11gxr__kfl?authuser=0&hl=id&rclk=1,My Swing Bali,"4,4",(97),Tujuan Wisata,Jalan Dewi Tilotama . Banjar Tegal kuning . Bongkasa Pertiwi No 168,None,None,Bali
143,https://www.google.com/maps/place/WISATA+ALAM/data=!4m6!3m5!1s0x2dd3d939781c394d:0xae73a0a9fef0897e!8m2!3d-8.3635271!4d114.7053009!16s%2Fg%2F11p9mzm9xb?authuser=0&hl=id&rclk=1,WISATA ALAM,None,None,Tujuan Wisata,"JPP4+H4M, Jl. Kartini",None,None,Bali
144,https://www.google.com/maps/place/Wisata+Alam+kutuh/data=!4m6!3m5!1s0x2dd1f3a5a5788e77:0xc58f50cb5b8b5c3a!8m2!3d-8.1616744!4d115.32228!16s%2Fg%2F11h_bwcv2z?authuser=0&hl=id&rclk=1,Wisata Alam kutuh,"1,0",(1),Tujuan Wisata,None,None,None,Bali
145,https://www.google.com/maps/place/ALOHA+BALI/data=!4m6!3m5!1s0x2dd2231982df781b:0x4ff6b9d4d4f21331!8m2!3d-8.4642!4d115.277268!16s%2Fg%2F11rx2b3k50?authuser=0&hl=id&rclk=1,ALOHA BALI,"5,0",(1),Tujuan Wisata,"G7PG+8W6, Jalan Raya",None,None,Bali
146,https://www.google.com/maps/place/Duiklocatie+Eel+Garden/data=!4m6!3m5!1s0x2dd141d14d5a6887:0x170fa7d287a8e48f!8m2!3d-8.092958!4d114.497528!16s%2Fg%2F11sh73p11w?authuser=0&hl=id&rclk=1,Duiklocatie Eel Garden,None,None,Tujuan Wisata,WF4X+R2,None,None,Bali
147,https://www.google.com/maps/place/Pantai+tukad+sayung/data=!4m6!3m5!1s0x2dd1f94a180268a3:0xe827e1ef18f9b4e6!8m2!3d-8.240998!4d115.5659584!16s%2Fg%2F11q513bzrn?authuser=0&hl=id&rclk=1,Pantai tukad sayung,None,None,Tujuan Wisata,QH58+J9,None,None,Bali
148,https://www.google.com/maps/place/Pantai+Belimbing/data=!4m6!3m5!1s0x2dd1ef1bf8491823:0xf8dc4f3c96d73f5e!8m2!3d-8.136259!4d115.3899505!16s%2Fg%2F11sx4lcbdp?authuser=0&hl=id&rclk=1,Pantai Belimbing,None,None,Tujuan Wisata,V97Q+FXW,None,None,Bali
149,https://www.google.com/maps/place/Diponegoro+Park/data=!4m6!3m5!1s0x2e708b7aef06efe9:0xe77883a364428496!8m2!3d-7.007727!4d110.4166756!16s%2Fg%2F11clydt2gk?authuser=0&hl=id&rclk=1,Diponegoro Park,"4,5",(865),Tujuan Wisata,"XCR8+WM3, Jl. Sultan Agung",Ruang hijau di bundaran lalu lintas,None,Semarang
150,https://www.google.com/maps/place/Semarang+Contemporary+Art+Gallery/data=!4m6!3m5!1s0x2e70f4a73d911371:0x631d81920c82793a!8m2!3d-6.9675!4d110.4282!16s%2Fg%2F1tjvtn9n?authuser=0&hl=id&rclk=1,Semarang Contemporary Art Gallery,"4,6",(1.126),Tujuan Wisata,Jl. Taman Srigunting No.5-6,Galeri indah untuk seni kontemporer,"""Tempat wisata recomended bagi yang suka foto foto unik dan antik""",Semarang
151,https://www.google.com/maps/place/Air+Terjun+Semirang/data=!4m6!3m5!1s0x2e70864c087fff87:0xd9f813952d57e558!8m2!3d-7.1662971!4d110.381068!16s%2Fg%2F11fyzg4k05?authuser=0&hl=id&rclk=1,Air Terjun Semirang,"4,4",(912),Tujuan Wisata,Loket wisata,Air terjun kecil indah & kolam renang,"""tempat wisata asik & murmer, recommended 👍""",Semarang
152,https://www.google.com/maps/place/Anjungan+Kota+Semarang/data=!4m6!3m5!1s0x2e70f4dc6a974a9b:0xd6ce6881ba407ae5!8m2!3d-6.9605383!4d110.3861072!16s%2Fg%2F11bzrnyprx?authuser=0&hl=id&rclk=1,Anjungan Kota Semarang,"4,5",(74),Tujuan Wisata,29QP+QCQ,Pantai terpencil & pemancingan populer,"""Tempat pertemuan sekaligus wisata di taman puri maerokoco PRPP ...""",Semarang
153,https://www.google.com/maps/place/Taman+Budaya+Raden+Saleh/data=!4m6!3m5!1s0x2e708ca315555555:0xfa8f471ce40c5169!8m2!3d-7.0029553!4d110.4242623!16s%2Fg%2F11c1wyqpzz?authuser=0&hl=id&rclk=1,Taman Budaya Raden Saleh,"4,4",(3.101),Tujuan Wisata,Jl. Sriwijaya No.29,Wihara Buddha dengan pagoda dan taman,"""Temapt wisata edukasi yg tepat""",Semarang
154,https://www.google.com/maps/place/Polder+Tawang/data=!4m6!3m5!1s0x2e70f35788c45ef1:0xc192f638d3ba0680!8m2!3d-6.9653519!4d110.4281773!16s%2Fg%2F11c4lq0lf2?authuser=0&hl=id&rclk=1,Polder Tawang,"4,3",(1.349),Tujuan Wisata,"2CMH+V73, Jl. Tawang",Pusat kolonial Belanda di Semarang,"""Wisata Semarang Tawang""",Semarang
155,https://www.google.com/maps/place/Air+Terjun+Curug+Lawe+Benowo+Kalisidi/data=!4m6!3m5!1s0x2e7087df51a22715:0xb5610e29ab2d65de!8m2!3d-7.1575481!4d110.3568349!16s%2Fg%2F11cnxz38nr?authuser=0&hl=id&rclk=1,Air Terjun Curug Lawe Benowo Kalisidi,"4,6",(1.455),Tujuan Wisata,"Desa Kalisidi, RT.01/RW.06",Air terjun tinggi dikelilingi tebing,"""Tempat wisata yang cocok buat merefress kepenatan otak wkwk.""",Semarang
156,https://www.google.com/maps/place/Wisata+Taman+Bunga+Celosia/data=!4m6!3m5!1s0x2e7080b3163488d7:0x190ff6c3684e9814!8m2!3d-7.2243536!4d110.3456501!16s%2Fg%2F11fy_5sngf?authuser=0&hl=id&rclk=1,Wisata Taman Bunga Celosia,"4,3",(18.051),Tujuan Wisata,"Jl. Ke Candi Gedong Songo No.KM, RW.5",Taman di lereng gunung & berbagai bunga,"""Wisata daerah bandungan.""",Semarang
157,https://www.google.com/maps/place/Ayanaz+Gedongsongo/data=!4m6!3m5!1s0x2e7087f13da7f053:0xc13f5453211dbff1!8m2!3d-7.2081651!4d110.3416701!16s%2Fg%2F11f5v8dzwg?authuser=0&hl=id&rclk=1,Ayanaz Gedongsongo,"4,4",(6.027),Tujuan Wisata,Candi Gedong Songo,Taman selfie berpanorama pegunungan,"""wisata di tengah wisata..""",Semarang
158,https://www.google.com/maps/place/Saloka+Theme+Park/data=!4m6!3m5!1s0x2e708265970e9af7:0xa572723ddf2098e6!8m2!3d-7.2807262!4d110.4595539!16s%2Fg%2F1hm219vr1?authuser=0&hl=id&rclk=1,Saloka Theme Park,"4,4",(13.337),Tujuan Wisata,Jl. Fatmawati No.154,"Tempat ramah keluarga, wahana & makanan","""Wisata terbesar ∂ї jateng""",Semarang
159,https://www.google.com/maps/place/GPIB+Immanuel+Semarang+(Gereja+Blenduk)/data=!4m6!3m5!1s0x2e70f34349b8e345:0x8fd1c780aa92f074!8m2!3d-6.9683488!4d110.4274767!16s%2Fm%2F0cm6szl?authuser=0&hl=id&rclk=1,GPIB Immanuel Semarang (Gereja Blenduk),"4,6",(2.425),Tujuan Wisata,Jl. Letjen Suprapto No.32,Gereja bersejarah dengan kubah ikonis,"""Wisata dekat stasiun tawang""",Semarang
160,https://www.google.com/maps/place/Wisata+Sunrise+Hill+Gedong+Songo+Bandungan/data=!4m6!3m5!1s0x2e708743a9420591:0x3addcade69b472a1!8m2!3d-7.2126421!4d110.3443914!16s%2Fg%2F11h0pks60r?authuser=0&hl=id&rclk=1,Wisata Sunrise Hill Gedong Songo Bandungan,"4,5",(968),Tujuan Wisata,Dusun Darum RT.01,None,Makan di tempat,Semarang
161,https://www.google.com/maps/place/Watu+Gajah+Park/data=!4m6!3m5!1s0x2e7085c6c5cc56a9:0xbbdda984c5335185!8m2!3d-7.1633102!4d110.4462307!16s%2Fg%2F11ggzb6cqr?authuser=0&hl=id&rclk=1,Watu Gajah Park,"4,0",(2.679),Tujuan Wisata,"Dusun Watugajah RT 01 RW 06, Desa","Area rekreasi, kolam renang & taman","""Wisata edukasi...josss""",Semarang
162,https://www.google.com/maps/place/Spot+Foto+Salju/data=!4m6!3m5!1s0x2e708a6acddf5157:0x5d44bdaca0e63f75!8m2!3d-7.038907!4d110.3526704!16s%2Fg%2F11gfgpdxs9?authuser=0&hl=id&rclk=1,Spot Foto Salju,"4,3",(337),Tujuan Wisata,Jl. Talun Kacang VIII,None,"""Wisata baru, on the spot.... dekat gua kreo""",Semarang
163,https://www.google.com/maps/place/Wisata+pelabuhan/data=!4m6!3m5!1s0x2e70f5de735e81c9:0x7636db172d6d8451!8m2!3d-6.9472019!4d110.4131921!16s%2Fg%2F11rh_8cvlw?authuser=0&hl=id&rclk=1,Wisata pelabuhan,None,None,Tujuan Wisata,3C37+478,None,None,Semarang
164,https://www.google.com/maps/place/Kebun+Teh+Medini/data=!4m6!3m5!1s0x2e7066ffffffffff:0x6f145c8d7a61a475!8m2!3d-7.1647289!4d110.3344518!16s%2Fg%2F11c19z1p42?authuser=0&hl=id&rclk=1,Kebun Teh Medini,"4,5",(1.695),Tujuan Wisata,"R8PM+4Q4, Limbangan, Jatirejo, Ngampel","Hutan awan, air terjun & perkebunan teh","""Tempat Wisata Paling Bagus & Sejuk""",Semarang
165,https://www.google.com/maps/place/Eling+Bening/data=!4m6!3m5!1s0x2e7083d906d7a0e3:0xa7483e6618289f54!8m2!3d-7.2523599!4d110.4249268!16s%2Fg%2F11cm41xqhs?authuser=0&hl=id&rclk=1,Eling Bening,"4,2",(21.791),Tujuan Wisata,Jl. Sarjono,Resor puncak bukit & objek wisata turis,Bawa pulang,Semarang
166,https://www.google.com/maps/place/Dusun+Semilir/data=!4m6!3m5!1s0x2e7083601ed61489:0x6ba555dccf51ace1!8m2!3d-7.2382983!4d110.4332243!16s%2Fg%2F11gwdv14wl?authuser=0&hl=id&rclk=1,Dusun Semilir,"4,4",(27.857),Tujuan Wisata,Jl. Soekarno - Hatta No.49,Wisata bergaya pedesaan untuk keluarga,Bawa pulang,Semarang
167,https://www.google.com/maps/place/Lawang+Sewu/data=!4m6!3m5!1s0x2e708b4f19af0393:0x11304de4230ded0d!8m2!3d-6.9839099!4d110.4104342!16s%2Fm%2F0hr1j_3?authuser=0&hl=id&rclk=1,Lawang Sewu,"4,6",(61.396),Tujuan Wisata,Jl. Pemuda,Bangunan bersejarah plus tur berpemandu,"""Wisata sejarah yg berada di pusat kota.""",Semarang
168,https://www.google.com/maps/place/Kota+Lama+Semarang/data=!4m6!3m5!1s0x2e70f50ef8687dcf:0x2fec85120c7d9ae4!8m2!3d-6.9683741!4d110.4251997!16s%2Fg%2F112yf_64x?authuser=0&hl=id&rclk=1,Kota Lama Semarang,"4,7",(1.607),Tujuan Wisata,None,None,"""Tempat wisata dan swa foto berlatar belakang Djaman Doeloe""",Semarang
169,https://www.google.com/maps/place/Puri+Maerokoco/data=!4m6!3m5!1s0x2e70f4d1d1aea6e7:0xf936da89553247a2!8m2!3d-6.9605225!4d110.3863941!16s%2Fg%2F121rcqr0?authuser=0&hl=id&rclk=1,Puri Maerokoco,"4,4",(3.881),Tujuan Wisata,Jl. Puri Anjasmoro,Taman luas dengan rumah & perahu klasik,"""Wisata edukasi untuk mengenal budaya jawa tengah""",Semarang
170,https://www.google.com/maps/place/Brown+Canyon/data=!4m6!3m5!1s0x2e708e7e1d16e6c7:0x38cd451e8fbddbc4!8m2!3d-7.0565164!4d110.4862531!16s%2Fg%2F11css5ykx5?authuser=0&hl=id&rclk=1,Brown Canyon,"4,2",(3.246),Tujuan Wisata,Lokasi tambang pasir dengan formasi unik,None,"""Wisata bekas penggalian tanah wadas.. lumayan oke untuk hunting foto""",Semarang
171,https://www.google.com/maps/place/Kampung+Pelangi/data=!4m6!3m5!1s0x2e708c54eb15a0a5:0x21051fe4e22e41db!8m2!3d-6.9888812!4d110.4083781!16s%2Fg%2F11d_7t6f20?authuser=0&hl=id&rclk=1,Kampung Pelangi,"4,3",(3.749),Tujuan Wisata,Jl. DR. Sutomo No.89,Desa dengan rumah bergambar pelangi,"""Wisata yang cocok untuk ber swafoto.""",Semarang
172,https://www.google.com/maps/place/Kota+Lama+Semarang/data=!4m6!3m5!1s0x2e70f4a9c5b90845:0xcdad87f56d2be6e!8m2!3d-6.9681399!4d110.4278611!16s%2Fg%2F11f53_xyjh?authuser=0&hl=id&rclk=1,Kota Lama Semarang,"4,7",(15.069),Tujuan Wisata,Jl. Letjen Suprapto No.31,Pusat kolonial Belanda di Semarang,"""Wisata santai dan legendaris""",Semarang
173,https://www.google.com/maps/place/Kampung+Batik+Gedong+Semarang/data=!4m6!3m5!1s0x2e70f356bb103405:0x5be6eccb461174cf!8m2!3d-6.9688821!4d110.4318692!16s%2Fg%2F11c31rw21m?authuser=0&hl=id&rclk=1,Kampung Batik Gedong Semarang,"4,4",(1.117),Tujuan Wisata,Jl. Batik No.698A,None,"""Cocok memang buat wisata keluarga.""",Semarang
174,https://www.google.com/maps/place/Pagoda+Avalokitesvara/data=!4m6!3m5!1s0x2e70893b6870aa0f:0xcde64a0584b6e2e5!8m2!3d-7.0868168!4d110.4091721!16s%2Fg%2F1hm2dmg_b?authuser=0&hl=id&rclk=1,Pagoda Avalokitesvara,"4,7",(2.038),Tujuan Wisata,"WC75+7MF, Jl. Perintis Kemerdekaan",Pagoda Buddha bertingkat 7 berornamen,"""Wisata Religius yg Asri, Teduh & Nyaman""",Semarang
175,https://www.google.com/maps/place/Pantai+Marina/data=!4m6!3m5!1s0x2e70f4e56e4f8ea1:0xcf2bee72d0606dd0!8m2!3d-6.948877!4d110.3893285!16s%2Fg%2F11bz4tntzg?authuser=0&hl=id&rclk=1,Pantai Marina,"4,2",(12.519),Tujuan Wisata,29WP+4FC,"Pantai buatan, memancing & kuliner","""Wisata murah meriah dan dekat dari rmh..""",Semarang
176,https://www.google.com/maps/place/Desa+Wisata+Lembah+Kalipancur/data=!4m6!3m5!1s0x2e708a54554f3133:0x8be5da46441697d3!8m2!3d-7.0205245!4d110.3754605!16s%2Fg%2F12q4wry4h?authuser=0&hl=id&rclk=1,Desa Wisata Lembah Kalipancur,"3,9",(2.003),Tujuan Wisata,Jl. Raya Kalipancur Manyaran,Latar rindang untuk sesi pemotretan,"""Tempat wisata yang sangat strategis ditengah kota""",Semarang
177,https://www.google.com/maps/place/Taman+Tabanas+Semarang/data=!4m6!3m5!1s0x2e708bf48af86f7f:0x8e19cfaf93303d94!8m2!3d-7.0388032!4d110.4215576!16s%2Fg%2F11g8yccpzt?authuser=0&hl=id&rclk=1,Taman Tabanas Semarang,"4,5",(526),Tujuan Wisata,Jl. Setia Budi No.12,None,None,Semarang
178,https://www.google.com/maps/place/Pecinan+Semarang/data=!4m6!3m5!1s0x2e70f4aab14d29ab:0xbe7ff6928f077887!8m2!3d-6.9749923!4d110.424954!16s%2Fg%2F11c70dd6bd?authuser=0&hl=id&rclk=1,Pecinan Semarang,"4,5",(3.252),Tujuan Wisata,2CGF+2X4,"Kuil China, penjual makanan & pasar","""Wisata semawis yang sangat bagus..""",Semarang
179,https://www.google.com/maps/place/Thematic+Kampung+Jawi/data=!4m6!3m5!1s0x2e708bad52967f5b:0xb796b648aa51c4ee!8m2!3d-7.0290974!4d110.3775382!16s%2Fg%2F11g6xh1pgj?authuser=0&hl=id&rclk=1,Thematic Kampung Jawi,"4,6",(1.918),Tujuan Wisata,"Jl. Kalialang Lama, RT.02/RW.01",Kampung rakyat plus makanan desa & musik,"""Wisata kuliner mantab...""",Semarang
180,https://www.google.com/maps/place/Water+Blaster+Candi+Golf/data=!4m6!3m5!1s0x2e708d368c2bab47:0x7cb65896fa025470!8m2!3d-7.0218894!4d110.4383345!16s%2Fg%2F1hm3wm28g?authuser=0&hl=id&rclk=1,Water Blaster Candi Golf,"4,2",(4.600),Tujuan Wisata,Jl. Bukit Golf No.1,None,"""Tempat wisata yg menyegarkan""",Semarang
181,https://www.google.com/maps/place/Taman+Wilis/data=!4m6!3m5!1s0x2e708b6343cd3a55:0x25cfec456bdfb553!8m2!3d-7.0047949!4d110.4213132!16s%2Fg%2F11gdvfn91h?authuser=0&hl=id&rclk=1,Taman Wilis,"4,5",(823),Tujuan Wisata,Jl. Wilis No.3,None,"""... wisata gratis""",Semarang
182,https://www.google.com/maps/place/Old+City+3D+Trick+Art+Museum+Semarang/data=!4m6!3m5!1s0x2e70f356276584c1:0x40455dee93f7c65c!8m2!3d-6.9684064!4d110.4261995!16s%2Fg%2F11cn7kghcn?authuser=0&hl=id&rclk=1,Old City 3D Trick Art Museum Semarang,"4,4",(3.509),Tujuan Wisata,Jl. Letjen Suprapto No.26,Tempat unik untuk foto,"""Wisata kota lama yang instagramable""",Semarang
183,https://www.google.com/maps/place/SAM+POO+KONG/data=!4m6!3m5!1s0x2e708b46faaaaaab:0xef7fe551fe13bd76!8m2!3d-6.9963!4d110.398!16s%2Fm%2F0hzppmc?authuser=0&hl=id&rclk=1,SAM POO KONG,"4,5",(24.222),Tujuan Wisata,Jl. Simongan No.129,Kuil Tionghoa dengan arsitektur unik,"""Wisata sejarah yang terawat, bersih & rapi.""",Semarang
184,https://www.google.com/maps/place/Kampung+Wisata+Taman+Lele+Semarang/data=!4m6!3m5!1s0x2e708ab40f6309fb:0x918cf5a7b742181c!8m2!3d-6.985905!4d110.3456323!16s%2Fg%2F11h1v27k4?authuser=0&hl=id&rclk=1,Kampung Wisata Taman Lele Semarang,"4,1",(2.528),Tujuan Wisata,"Jl. Walisongo No.KM, RW.10","Taman berkolam ikan, kolam & area main","""Wisata lele daerah tugu rejo""",Semarang
185,https://www.google.com/maps/place/Obyek+Wisata+Goa+Kreo/data=!4m6!3m5!1s0x2e708a3f2cf58ddb:0x2e396176ca27c669!8m2!3d-7.0372113!4d110.3476164!16s%2Fg%2F12b02lq9g?authuser=0&hl=id&rclk=1,Obyek Wisata Goa Kreo,"4,3",(6.224),Tujuan Wisata,Jl. Raya Goa Kreo,Gua populer yang dipenuhi monyet liar,"""Wisata edukasi untuk anak anak pecinta lingkungan.""",Semarang
186,https://www.google.com/maps/place/Banjir+Kanal+Barat+Semarang/data=!4m6!3m5!1s0x2e708b38a930f7f7:0x9a0b64c8314339f6!8m2!3d-6.9934715!4d110.4019473!16s%2Fg%2F11cmscbw6l?authuser=0&hl=id&rclk=1,Banjir Kanal Barat Semarang,"4,4",(2.648),Tujuan Wisata,Jl. Gedung Batu Tim. No.203 G,Jalan di tepi kanal & atraksi air mancur,"""wisata kluarga murah meriah""",Semarang
187,https://www.google.com/maps/place/Kampoeng+Djadhoel+Semarang/data=!4m6!3m5!1s0x2e70f356b453c369:0x885a5a5f33f9758c!8m2!3d-6.9687731!4d110.4319505!16s%2Fg%2F11g9dd4599?authuser=0&hl=id&rclk=1,Kampoeng Djadhoel Semarang,"4,7",(107),Tujuan Wisata,"2CJJ+FQW, kp, Jl. Batik",Bangunan bersejarah plus tur berpemandu,"""Sebuah kampung wisata yang unik, menarik dan nyentrik.""",Semarang
188,https://www.google.com/maps/place/Mangrove+EduPark/data=!4m6!3m5!1s0x2e70f515dad26c07:0xc244cd64ee8298bc!8m2!3d-6.9583015!4d110.3604803!16s%2Fg%2F11c45nw4xx?authuser=0&hl=id&rclk=1,Mangrove EduPark,"4,0",(256),Tujuan Wisata,29R6+M5H,None,"""Wisata kota semarang yg oke""",Semarang
189,https://www.google.com/maps/place/Taman+Pandanaran/data=!4m6!3m5!1s0x2e708b5a5801a9b3:0xb516af815fbe7a1e!8m2!3d-6.9877936!4d110.4172262!16s%2Fg%2F11bxfsl84r?authuser=0&hl=id&rclk=1,Taman Pandanaran,"4,4",(1.810),Tujuan Wisata,Jl. Pandanaran,None,"""Tak heran jika Taman Pandanaran menjadi salah satu tempat wisata ...""",Semarang
190,https://www.google.com/maps/place/Pantai+Baruna/data=!4m6!3m5!1s0x2e70f4ee9d4e8aa3:0x61019e1e9b838262!8m2!3d-6.9451052!4d110.3982398!16s%2Fg%2F11c4bdfh4m?authuser=0&hl=id&rclk=1,Pantai Baruna,"4,0",(457),Tujuan Wisata,393X+X75,Pantai terpencil & pemancingan populer,"""Wisata oantai bahari dengan pwmandangan indah""",Semarang
191,https://www.google.com/maps/place/Yayasan+Buddhagaya/data=!4m6!3m5!1s0x2e70892486049547:0xe0369e7323582888!8m2!3d-7.0863918!4d110.409899!16s%2Fg%2F11cs5xs3fb?authuser=0&hl=id&rclk=1,Yayasan Buddhagaya,"4,6",(613),Tujuan Wisata,"WC75+CXR, Jl. Perintis Kemerdekaan",Wihara Buddha dengan pagoda dan taman,"""Tempat wisata dan sembayang.""",Semarang
192,https://www.google.com/maps/place/Desa+Wisata+Kandri/data=!4m6!3m5!1s0x2e708a1455555555:0x138698976cbc7ec6!8m2!3d-7.0560954!4d110.3565112!16s%2Fg%2F11bc7r5q38?authuser=0&hl=id&rclk=1,Desa Wisata Kandri,"4,4",(536),Tujuan Wisata,Pusat kolonial Belanda di Semarang,None,"""Wisata edukasi berbaur dengan alam.""",Semarang
193,https://www.google.com/maps/place/Watu+Gunung/data=!4m6!3m5!1s0x2e70818626b52037:0x6e0804ea44384d66!8m2!3d-7.1298066!4d110.388832!16s%2Fg%2F11b6slr2nz?authuser=0&hl=id&rclk=1,Watu Gunung,"4,3",(5.399),Tujuan Wisata,Taman indah dengan kolam renang,None,"""Watu gunung ungaran barat kab semarang wisata dengan konsep tradisional.""",Semarang
194,https://www.google.com/maps/place/Semarang+Creative+Gallery/data=!4m6!3m5!1s0x2e70f35620528783:0xd69eeebf6eb7852d!8m2!3d-6.9688172!4d110.4263864!16s%2Fg%2F11fylynydl?authuser=0&hl=id&rclk=1,Semarang Creative Gallery,"4,7",(97),Tujuan Wisata,"Semarang Creative Gallery, Jl. Letjen Suprapto No.7",None,None,Semarang
195,https://www.google.com/maps/place/Gua+Kreo+Waduk+Jatibarang/data=!4m6!3m5!1s0x2e708a6c98cdf247:0xe28e76fb2f77b3f2!8m2!3d-7.0372768!4d110.3475475!16s%2Fg%2F11cs5tt9ym?authuser=0&hl=id&rclk=1,Gua Kreo Waduk Jatibarang,"4,3",(1.504),Tujuan Wisata,"X87X+32M, Jl. Moch Ihsan",None,"""Wisata murah dan bisa menambah wawasan""",Semarang
196,https://www.google.com/maps/place/Candi+Tugu/data=!4m6!3m5!1s0x2e708ab4996433bf:0x8c4d652fef5a5ceb!8m2!3d-6.9802106!4d110.3492472!16s%2Fg%2F11crzrf4vg?authuser=0&hl=id&rclk=1,Candi Tugu,"4,3",(173),Tujuan Wisata,None,None,"""Tempat wik wik yang seru""",Semarang
197,https://www.google.com/maps/place/Jungle+Toon+Waterpark/data=!4m6!3m5!1s0x2e70f4af9867e327:0x3d23a8261f4320b1!8m2!3d-7.0037447!4d110.3861645!16s%2Fg%2F11b6tb0lcf?authuser=0&hl=id&rclk=1,Jungle Toon Waterpark,"4,2",(1.255),Tujuan Wisata,"X9WP+GF3, Jl. Bukit Wahid Boulevard",None,"""Tempat wisata di tengah perumahan mewah, di dekat pusat kota semarang.""",Semarang
198,https://www.google.com/maps/place/Kebun+Durian+dan+Wisata+Edukasi+Watu+Simbar/data=!4m6!3m5!1s0x2e70890faff95e3d:0x4ced19da23f42e4f!8m2!3d-7.0967079!4d110.3900517!16s%2Fg%2F1pzr5rc3q?authuser=0&hl=id&rclk=1,Kebun Durian dan Wisata Edukasi Watu Simbar,"4,1",(777),Tujuan Wisata,"W93R+827, Jl. Mr. Koesbiono Tjondro Wibowo, Kecamatan Gunung Pakis",None,"""Tempat wisata yg sangat memadai""",Semarang
199,https://www.google.com/maps/place/Pantai+Cipta/data=!4m6!3m5!1s0x2e70f49111de0feb:0xd0680f4ea8bb5c8c!8m2!3d-6.9463542!4d110.4121849!16s%2Fg%2F11cs0b5pmp?authuser=0&hl=id&rclk=1,Pantai Cipta,"4,0",(620),Tujuan Wisata,"3C36+FV3, Jalan Kawasan Cipta |||",None,"""Tempat wisata pantai yang cocok untuk anak anak.""",Semarang
200,https://www.google.com/maps/place/Menara+Pandang+Asmaul+Husna/data=!4m6!3m5!1s0x2e708cb743e49ad9:0x5d4e5680795ea047!8m2!3d-6.984702!4d110.4466221!16s%2Fg%2F1pzqllv1z?authuser=0&hl=id&rclk=1,Menara Pandang Asmaul Husna,"4,6",(257),Tujuan Wisata,Jl. Gajah Raya,None,"""Wisata religi yang santai.""",Semarang
